,0
Intercept,-204.6386341764927
I_IUSNET,9.279668779588889
GINI_HND,-14.02158052355515
povertyRisk_THS_PER,0.0128536616192897
unempRate_PC_ACT,-4.832262193920342
healthYears_YR,5.719876489029873
Group Var,1.0
