,0
Intercept,-835.5192228060922
I_IUSNET,13.000835910357788
GINI_HND,-3.8934722311760783
povertyRisk_THS_PER,0.01427945230396577
unempRate_PC_ACT,2.888506354664979
healthYears_YR,3.942135774795919
Group Var,1.0
