,0
Intercept,-108.30564362995715
I_IUSNET,0.32471741531472803
GINI_HND,-4.780648175145597
povertyRisk_THS_PER,0.0020390101047828286
unempRate_PC_ACT,9.22071749084525
healthYears_YR,3.9003995599227683
Group Var,1.0
