,0
Intercept,-435.55304147557047
I_IUSNET,6.735568583042583
GINI_HND,-0.15846002552110827
povertyRisk_PC,-11.714186152882009
unempRate_PC_ACT,0.5783650485067763
healthYears_YR,9.41008218297564
Group Var,1.0
