,0
Intercept,-7.256845357555457
I_IUSNET,0.09774571956331317
GINI_HND,0.06005732552531597
povertyRisk_PC,-0.14958003089529415
unempRate_PC_ACT,0.11214255432796004
healthYears_YR,0.07490685523174348
Group Var,1.0
