,0
Intercept,14.391357691271327
I_IUSNET,-0.09112705546357076
GINI_HND,-0.1291878968266993
povertyRisk_PC,0.10714408715685
unempRate_PC_ACT,-0.300556225817247
healthYears_YR,-0.053014872015610184
Group Var,1.0
