,0
Intercept,-185.15654756123277
I_IUSNET,1.4204817648385288
GINI_HND,0.27499310687029077
povertyRisk_PC,-2.35901902069601
unempRate_PC_ACT,0.3231425034652401
healthYears_YR,2.793651158108165
Group Var,1.0
